Year,Program,ID#,Date,Time,Site/Captain,Lat,Long,Depth (m),Secchi (m),Water Temp at 1 meter (C),Water Sample Method,Total Microcystins (µg/L),Chlorophyll (µg/L),TSS (g/L),NVSS (g/L),AFDW (g/L),Nitrate+NO2 (µmol/L),Ammonium (µmol/L),Nitrite (µmol/L),DRP (µmol/L),Silicate (µmol/L),Nitrate (µmol/L),TP (µmol/L),TKN (µmol/L),TN (µmol/L),TN:TP (molar),Green algae-chla µg/l,Bluegreen algae-chla µg/l,Diatoms-chla µg/l,Cryptophytes-chla µg/l,Yellow substances µg/l,FluoroProbe total chla µg/l,Nitrate+NO2 (µg N/L),Ammonium (µg N/L),Nitrite (µg N/L),DRP (µg P/L),Silicate (µg Si/L),Nitrate (µg N/L),TP (µg P/L),TKN (µg N/L),TN (µg N/L),TN:TP (mass)
2017,Charter Captains,2017CC103,8/6/2017,9:11,D. Hoover,41.64333,-83.07333,5.19,0.09,22.00,0-2 meter intergraded,0.63,4.95,0.00344,0.00076,0.00268,32.651,1.508,0.405,0.055,26.701,32.246,0.567,21.502,54.153,95.508,0.00,1.28,0.44,0.86,0.40,2.57,457.34,21.12,5.67,1.70,749.92,451.67,17.56,301.18,758.52,43.19040701
2017,Charter Captains,2017CC104,8/7/2017,14:15,D. McGee,41.72060,-83.24165,7.14,1.52,26.11,0-2 meter intergraded,0.27,13.41,0.00658,0.00236,0.00422,35.002,1.695,0.660,0.045,11.226,34.342,0.658,22.727,57.729,87.734,0.00,1.12,2.03,0.96,0.81,4.12,490.27,23.74,9.24,1.39,315.29,481.03,20.38,318.34,808.61,39.67491231
2017,Charter Captains,2017CC105,8/7/2017,12:35,R. Eickholt,41.69400,-82.94667,9.76,2.54,25.56,0-2 meter intergraded,0.28,7.91,0.00294,,,26.211,3.301,0.509,0.050,19.445,25.702,0.759,38.486,64.697,85.240,0.78,1.12,3.08,1.34,0.37,6.32,367.14,46.24,7.13,1.55,546.13,360.01,23.51,539.07,906.21,38.54696608
2017,Charter Captains,2017CC106,8/15/2017,13:15,C. Preil,41.70255,-83.39367,2.44,0.50,,0-2 meter intergraded,20.22,85.73,0.01344,0.00156,0.01188,108.606,4.188,1.235,0.136,23.595,107.371,4.182,155.402,264.008,63.130,0.00,40.53,0.00,11.59,1.47,52.12,1521.24,58.66,17.30,4.21,662.69,1503.95,129.53,2176.72,3697.96,28.54834216
2017,Charter Captains,2017CC107,8/15/2017,13:30,R. Eickholt,41.65000,-83.15250,6.10,2.79,23.89,0-2 meter intergraded,3.53,8.70,0.00413,0.00061,0.00351,22.970,2.283,0.355,0.047,24.595,22.615,0.653,39.876,62.846,96.242,0.00,3.94,0.07,1.42,0.41,5.43,321.74,31.98,4.97,1.46,690.78,316.77,20.23,558.54,880.28,43.52234572
2017,Charter Captains,2017CC108,8/15/2017,14:00,D. Spangler,41.70060,-83.26065,6.41,3.20,23.89,0-2 meter intergraded,1.96,9.34,0.00511,0.00183,0.00329,18.961,2.950,0.396,0.092,16.212,18.565,0.641,25.254,44.215,68.978,0.81,1.67,3.64,0.94,0.41,7.06,265.59,41.32,5.55,2.85,455.33,260.04,19.85,353.73,619.32,31.19316442
2017,Charter Captains,2017CC109,8/15/2017,11:16,D. Lowther,41.57855,-82.95917,7.02,1.80,24.28,0-2 meter intergraded,0.97,10.77,0.00597,0.00241,0.00356,22.382,7.694,0.583,0.074,6.992,21.799,0.778,39.779,62.161,79.898,0.00,2.41,3.45,0.91,0.59,6.77,313.50,107.77,8.17,2.29,196.38,305.34,24.10,557.18,870.69,36.13151984
2017,Charter Captains,2017CC111,8/16/2017,12:00,J. Tucholski,41.52427,-82.93285,4.27,0.36,25.00,0-2 meter intergraded,1.71,24.25,0.02598,0.01841,0.00757,18.179,3.161,0.401,0.097,18.809,17.778,1.964,42.229,60.408,30.758,3.07,5.76,3.67,2.72,1.24,15.22,254.63,44.28,5.62,3.00,528.27,249.02,60.83,591.50,846.13,13.90915697
2017,Charter Captains,2017CC112,8/15/2017,13:45,D. McGee,41.74350,-83.35663,3.72,1.22,25.33,0-2 meter intergraded,22.37,39.84,0.02240,0.00060,0.02180,0.000,0.228,0.014,0.000,0.000,0.000,3.122,131.948,131.826,42.225,0.00,19.21,0.00,6.82,1.33,26.03,0.00,3.19,0.20,0.00,0.00,0.00,96.70,1848.20,1846.49,19.09483942
2017,Charter Captains,2017CC113,8/16/2017,13:30,J. Abele,41.64667,-82.78000,9.46,2.54,24.28,0-2 meter intergraded,2.02,18.84,0.00446,0.00027,0.00419,7.053,10.916,0.679,0.001,8.705,6.374,0.783,30.171,37.224,47.540,0.00,5.91,3.33,5.71,0.63,14.95,98.79,152.90,9.51,0.03,244.49,89.28,24.25,422.61,521.40,21.49854717
2017,Charter Captains,2017CC114,8/26/2017,12:50,R. Eickholt,41.55450,-83.00117,4.58,1.27,23.89,0-2 meter intergraded,3.19,14.25,0.00752,0.00315,0.00437,18.678,9.833,0.468,0.000,14.437,18.210,0.761,35.022,53.700,70.565,0.00,8.64,0.00,2.73,0.63,11.37,261.62,137.73,6.56,0.00,405.48,255.07,23.57,490.55,752.18,31.91078321
2017,Charter Captains,2017CC115,8/21/2017,13:25,D. Lowther,41.53820,-82.97982,3.66,2.03,26.78,0-2 meter intergraded,1.09,14.88,0.01147,0.00065,0.01082,13.606,1.165,0.276,0.026,8.713,13.330,0.884,43.371,56.977,64.454,2.06,8.93,0.00,3.90,0.82,14.90,190.58,16.32,3.87,0.81,244.71,186.71,27.38,607.50,798.08,29.1470864
2017,Charter Captains,2017CC116,8/20/2017,10:16,D. McGee,41.86023,-83.18263,8.69,0.91,25.83,0-2 meter intergraded,10.15,53.73,0.01348,0.00136,0.01212,49.487,0.409,1.428,0.000,25.181,48.059,1.684,83.117,132.604,78.743,0.00,25.01,0.00,6.44,0.19,31.45,693.16,5.73,20.00,0.00,707.23,673.16,52.16,1164.22,1857.38,35.60921274
2017,Charter Captains,2017CC117,8/20/2017,10:40,D. McGee,41.81663,-83.14823,9.09,1.83,26.11,0-2 meter intergraded,2.78,18.38,0.00904,0.00232,0.00672,44.244,3.092,1.236,0.005,24.519,43.008,0.619,29.846,74.090,119.693,0.00,2.47,0.22,2.31,0.59,5.00,619.73,43.31,17.31,0.15,688.64,602.41,19.17,418.05,1037.78,54.1273519
2017,Charter Captains,2017CC118,8/20/2017,11:30,J. Abele,41.57000,-82.78667,6.71,1.65,24.89,0-2 meter intergraded,1.10,21.37,0.00636,0.00092,0.00544,0.153,1.542,0.064,0.053,25.483,0.089,1.052,32.395,32.548,30.939,6.40,4.87,2.99,3.84,0.56,18.11,2.14,21.60,0.90,1.64,715.72,1.25,32.58,453.76,455.90,13.99124631
2017,Charter Captains,2017CC119,8/21/2017,10:15,D. Spangler,41.78175,-83.14902,8.39,2.29,23.89,0-2 meter intergraded,8.09,27.13,0.00753,0.00033,0.00720,61.292,3.628,1.153,0.009,27.818,60.139,0.782,40.497,101.789,130.165,0.00,5.67,0.42,4.51,1.00,10.60,858.52,50.82,16.15,0.28,781.30,842.37,24.22,567.24,1425.76,58.86293723
2017,Charter Captains,2017CC121,8/27/2017,11:30,D. Spangler,41.72392,-83.11850,7.08,1.68,22.44,0-2 meter intergraded,#REF!,11.03,0.00604,0.00220,0.00384,16.384,8.427,0.433,0.049,16.951,15.951,0.663,40.104,56.488,85.201,0.00,2.71,1.08,2.70,0.40,6.49,229.49,118.04,6.07,1.52,476.09,223.43,20.54,561.74,791.23,38.52924552
2017,Charter Captains,2017CC122,8/26/2017,12:00,J. Abele,41.56500,-82.78783,6.10,1.40,22.89,0-2 meter intergraded,1.41,20.18,0.00615,0.00192,0.00423,0.789,1.820,0.249,0.167,3.861,0.540,1.113,32.598,33.387,29.997,0.54,4.69,4.11,4.69,0.72,14.03,11.05,25.49,3.49,5.17,108.44,7.56,34.47,456.60,467.65,13.56532076
2017,Charter Captains,2017CC123,8/27/2017,10:28,D. McGee,41.77005,-83.26795,6.50,0.91,24.17,0-2 meter intergraded,5.59,36.20,0.01048,0.00188,0.00860,0.000,0.080,0.013,0.000,0.000,0.000,1.125,46.789,46.565,41.391,0.00,8.27,0.00,7.44,0.64,15.71,0.00,1.12,0.18,0.00,0.00,0.00,34.85,655.37,652.24,18.71780504
2017,Charter Captains,2017CC124,8/27/2017,14:47,D. McGee,41.72233,-83.27695,6.50,1.68,25.50,0-2 meter intergraded,2.39,23.90,0.00908,,,0.000,0.159,0.015,0.000,0.000,0.000,0.981,39.109,38.906,39.660,0.00,6.44,0.05,4.75,0.48,11.23,0.00,2.23,0.21,0.00,0.00,0.00,30.39,547.80,544.96,17.93475341
2017,Charter Captains,2017CC125,9/4/2017,14:45,D. McGee,41.69042,-83.27123,5.09,0.91,21.39,0-2 meter intergraded,7.61,28.50,0.02339,0.01550,0.00789,11.081,0.756,0.139,0.016,12.484,10.942,1.469,46.353,57.434,39.097,0.00,9.45,0.01,6.51,0.76,15.97,155.21,10.59,1.95,0.50,350.63,153.26,45.50,649.27,804.48,17.6805228
2017,Charter Captains,2017CC126,9/4/2017,14:56,D. McGee,41.70120,-83.29165,4.70,0.30,21.50,0-2 meter intergraded,8.14,32.42,0.04947,0.03724,0.01224,7.305,0.990,0.264,0.108,16.117,7.041,2.777,65.596,72.901,26.252,0.00,14.18,0.00,7.61,0.73,21.79,102.32,13.87,3.70,3.35,452.66,98.62,86.01,918.80,1021.12,11.87149573
2017,Charter Captains,2017CC127,9/4/2017,13:41,D. Lowther,41.63323,-82.66187,5.19,1.41,21.44,0-2 meter intergraded,1.05,9.46,0.00887,0.00498,0.00390,17.961,7.340,0.448,0.044,26.264,17.513,0.952,34.660,52.621,55.274,0.00,1.70,2.68,1.67,0.73,6.04,251.58,102.81,6.28,1.36,737.65,245.30,29.49,485.48,737.06,24.99596934
2017,Charter Captains,2017CC128,9/5/2017,13:20,R. Eickholt,41.56217,-82.93367,6.41,0.81,22.22,0-2 meter intergraded,1.85,13.09,0.01507,0.00950,0.00557,14.080,3.154,0.314,0.000,23.491,13.767,1.145,36.828,50.908,44.461,0.00,1.93,0.90,3.73,0.63,6.56,197.22,44.18,4.40,0.00,659.77,192.83,35.47,515.85,713.07,20.10612524
2017,Charter Captains,2017CC129,9/5/2017,10:00,D. Spangler,41.66198,-83.10397,6.22,1.07,20.06,0-2 meter intergraded,3.87,17.82,0.01180,0.00650,0.00530,21.208,1.833,0.320,0.194,15.371,20.888,1.188,39.198,60.406,50.847,0.00,3.77,0.00,4.48,0.74,8.25,297.06,25.67,4.48,6.01,431.71,292.58,36.80,549.05,846.11,22.99383827
2017,Charter Captains,2017CC131,9/5/2017,12:00,J. Abele,41.59167,-82.71833,4.58,1.52,21.06,0-2 meter intergraded,0.77,9.98,0.00946,0.00550,0.00396,18.373,3.234,0.494,0.299,18.350,17.880,1.251,47.724,66.097,52.835,0.00,1.63,2.39,1.58,0.49,5.60,257.35,45.30,6.92,9.26,515.38,250.45,38.75,668.47,925.82,23.89308748
2017,Charter Captains,2017CC132,9/11/2017,11:00,D. Spangler,41.74840,-83.03117,9.58,1.07,18.89,0-2 meter intergraded,1.01,20.63,0.01266,0.00750,0.00516,13.066,1.059,0.301,0.124,37.249,12.765,1.387,40.087,53.153,38.322,0.00,11.64,0.00,4.58,0.64,16.23,183.02,14.83,4.22,3.84,1046.18,178.80,42.96,561.50,744.51,17.33002364
2017,Charter Captains,2017CC133,9/11/2017,14:00,J. Abele,41.56950,-82.75100,7.02,0.76,19.56,0-2 meter intergraded,2.47,21.30,0.01094,0.00632,0.00462,8.515,1.629,0.465,0.099,6.285,8.050,0.959,33.549,42.064,43.862,0.00,3.13,5.04,3.05,0.62,11.21,119.27,22.82,6.51,3.07,176.52,112.76,29.70,469.92,589.19,19.83534672
2017,Charter Captains,2017CC134,9/11/2017,12:40,D. McGee,41.78035,-83.28365,7.41,0.91,21.11,0-2 meter intergraded,0.43,19.63,0.01246,0.00846,0.00400,18.542,0.713,1.350,0.072,26.947,17.193,1.175,29.213,47.755,40.643,4.91,0.73,3.92,2.95,0.45,12.51,259.72,9.99,18.91,2.23,756.83,240.82,36.39,409.19,668.90,18.37929368
2017,Charter Captains,2017CC135,9/11/2017,14:00,D. McGee,41.81705,-83.25945,7.93,1.83,20.56,0-2 meter intergraded,0.24,6.91,0.00688,0.00400,0.00288,17.346,0.713,0.769,0.003,28.740,16.576,0.686,21.109,38.455,56.057,0.91,0.34,1.25,0.79,0.24,3.29,242.97,9.99,10.77,0.09,807.19,232.18,21.25,295.67,538.64,25.34991659
2017,Charter Captains,2017CC136,9/10/2017,12:45,D. Lowther,41.70472,-82.74145,11.59,1.40,20.28,0-2 meter intergraded,1.90,21.77,0.00870,0.00418,0.00452,32.614,0.595,0.596,0.225,11.275,32.018,1.038,50.327,82.941,79.905,0.00,2.64,8.31,1.99,0.78,12.94,456.82,8.33,8.35,6.97,316.67,448.48,32.15,704.93,1161.75,36.13430853
2017,Charter Captains,2017CC137,9/17/2017,9:49,D. Lowther,41.70493,-82.74498,11.32,5.21,22.33,0-2 meter intergraded,1.43,13.49,0.00566,0.00206,0.00360,13.394,0.825,0.423,0.000,16.413,12.971,0.621,36.762,50.156,80.767,0.00,3.90,0.30,3.29,0.61,7.50,187.61,11.56,5.92,0.00,460.98,181.68,19.23,514.93,702.54,36.52406678
2017,Charter Captains,2017CC138,9/18/2017,12:00,J. Abele,41.56767,-82.79617,3.05,0.76,21.00,0-2 meter intergraded,1.17,19.16,0.00548,0.00260,0.00288,7.110,0.823,0.271,0.000,5.058,6.839,0.657,32.384,39.494,60.113,0.65,1.95,1.05,2.10,0.49,5.76,99.59,11.53,3.80,0.00,142.06,95.79,20.35,453.60,553.19,27.18401411
2017,Charter Captains,2017CC139,9/18/2017,11:30,D. McGee,41.74780,-83.21035,7.96,0.81,22.61,0-2 meter intergraded,1.29,51.80,0.01272,0.00430,0.00842,1.340,0.000,0.156,0.035,21.207,1.184,1.429,60.562,61.902,43.318,0.00,17.12,0.00,6.91,0.75,24.03,18.77,0.00,2.19,1.08,595.62,16.58,44.26,848.29,867.06,19.58936177
2017,Charter Captains,2017CC141,9/17/2017,13:30,D. Spangler,41.77100,-83.11288,8.72,0.76,21.11,0-2 meter intergraded,1.41,46.39,0.01177,0.00260,0.00917,1.818,0.516,0.118,0.026,24.981,1.700,1.420,53.358,55.176,38.856,0.00,19.28,0.00,6.79,0.77,26.07,25.46,7.23,1.65,0.81,701.62,23.81,43.98,747.39,772.85,17.57153505
2017,Charter Captains,2017CC142,9/17/2017,13:30,R. Eickholt,41.57367,-82.99600,6.10,1.52,19.44,0-2 meter intergraded,1.57,9.94,0.00748,0.00372,0.00376,2.843,0.606,0.187,0.000,6.522,2.656,0.674,31.438,34.281,50.862,0.00,2.93,0.33,2.24,0.60,5.50,39.82,8.49,2.62,0.00,183.18,37.20,20.88,440.35,480.17,23.00071942
2017,Charter Captains,2017CC143,9/18/2017,10:44,,41.70258,-83.26070,6.19,0.10,22.39,0-2 meter intergraded,0.70,12.15,0.01000,0.00608,0.00392,0.761,0.000,0.066,0.000,7.945,0.695,0.932,37.118,37.879,40.643,0.00,2.49,1.92,2.02,0.82,6.44,10.66,0.00,0.92,0.00,223.14,9.73,28.87,519.91,530.57,18.37936182
2017,Charter Captains,2017CC144,9/16/2017,14:00,J. Tucholski,41.52765,-82.93192,3.66,1.05,21.67,0-2 meter intergraded,2.14,13.20,0.01717,0.01189,0.00529,7.634,4.613,0.108,0.166,8.052,7.525,1.513,38.819,46.453,30.703,0.00,3.09,2.04,2.63,0.90,7.76,106.93,64.61,1.51,5.14,226.15,105.40,46.86,543.74,650.67,13.88425794
2017,Charter Captains,2017CC145,9/24/2017,14:45,D. McGee,41.68767,-83.28060,4.39,1.52,24.83,0-2 meter intergraded,0.64,6.38,0.00647,0.00352,0.00295,0.074,0.694,0.036,0.001,4.181,0.038,0.880,31.549,31.623,35.935,0.00,1.65,0.36,1.47,0.50,3.48,1.04,9.72,0.50,0.03,117.43,0.53,27.26,441.91,442.94,16.25055622
2017,Charter Captains,2017CC146,9/24/2017,12:00,D. Spangler,41.63818,-82.96280,7.41,1.37,22.83,0-2 meter intergraded,1.47,11.26,0.00567,0.00188,0.00378,4.461,1.826,0.279,0.080,14.891,4.182,0.604,36.654,41.115,68.071,0.00,5.77,0.00,2.25,0.41,8.02,62.49,25.58,3.91,2.48,418.23,58.58,18.71,513.41,575.90,30.7830176
2017,Charter Captains,2017CC147,9/24/2017,15:00,D. McGee,41.70250,-83.28688,4.97,1.22,25.11,0-2 meter intergraded,0.58,8.68,0.00682,0.00360,0.00322,0.024,0.378,0.044,0.000,4.977,0.000,0.921,37.315,37.339,40.542,0.00,1.94,0.23,2.02,0.55,4.20,0.34,5.29,0.62,0.00,139.78,0.00,28.53,522.67,523.01,18.33373236
2017,Charter Captains,2017CC148,9/24/2017,11:45,R. Eickholt,41.63533,-82.93683,8.54,1.50,20.00,0-2 meter intergraded,0.67,16.28,0.00730,0.00218,0.00512,2.779,1.042,0.218,0.059,14.610,2.561,0.978,47.188,49.967,51.091,0.00,11.20,0.00,2.12,0.47,13.32,38.93,14.60,3.05,1.83,410.34,35.87,30.29,660.96,699.89,23.10427022
2017,Charter Captains,2017CC149,9/25/2017,12:00,J. Abele,41.53817,-82.79433,1.53,1.94,24.83,0-2 meter intergraded,0.33,6.94,0.00492,0.00250,0.00242,5.222,7.389,0.446,0.551,21.390,4.776,1.413,34.147,39.369,27.862,1.36,0.18,1.11,0.99,0.43,3.64,73.14,103.50,6.25,17.07,600.76,66.90,43.77,478.30,551.44,12.5996957
2017,Charter Captains,2017CC151,10/1/2017,14:29,D. Lowther,41.55868,-82.77678,6.25,1.05,21.06,0-2 meter intergraded,1.32,19.82,0.00922,0.00422,0.00500,1.034,0.883,0.132,0.060,25.437,0.902,1.468,55.603,56.637,38.581,0.00,9.80,0.00,2.63,0.62,12.43,14.48,12.37,1.85,1.86,714.42,12.63,45.47,778.83,793.31,17.44705059
2017,Charter Captains,2017CC152,10/2/2017,14:00,J. Harvey,41.69225,-83.25292,6.10,1.00,18.33,0-2 meter intergraded,3.22,19.09,0.01817,0.00914,0.00903,1.097,0.700,0.142,0.115,10.450,0.955,1.805,51.361,52.458,29.063,0.00,8.04,0.00,4.73,0.96,12.76,15.37,9.80,1.99,3.56,293.50,13.38,55.91,719.41,734.78,13.14263229
2017,Charter Captains,2017CC153,10/2/2017,13:00,D. Spangler,41.66673,-82.95977,9.00,1.37,19.89,0-2 meter intergraded,0.73,7.91,0.00638,,,7.311,1.532,0.282,0.099,31.889,7.029,0.649,23.878,31.189,48.057,0.03,2.92,0.00,1.98,0.33,4.92,102.41,21.46,3.95,3.07,895.63,98.46,20.10,334.46,436.86,21.73224479
2017,Charter Captains,2017CC154,10/2/2017,14:00,J. Harvey,41.70172,-83.26772,5.95,1.00,18.83,0-2 meter intergraded,1.65,20.36,0.01652,0.00458,0.01194,0.192,0.442,0.081,0.074,13.519,0.110,1.721,46.840,47.032,27.328,0.00,7.58,0.04,5.09,1.05,12.71,2.69,6.19,1.13,2.29,379.69,1.54,53.31,656.09,658.78,12.35834775
2017,Charter Captains,2017CC155,10/2/2017,12:00,J. Abele,41.57333,-82.78650,6.71,1.08,19.78,0-2 meter intergraded,1.09,19.58,0.01226,0.00757,0.00469,0.577,3.072,0.085,0.033,32.195,0.492,1.527,47.623,48.200,31.565,0.00,9.24,0.00,3.20,0.67,12.44,8.08,43.03,1.19,1.02,904.23,6.89,47.30,667.06,675.14,14.27433339
2017,Charter Captains,2017CC156,10/9/2017,13:00,J. Abele,41.61150,-82.67067,3.66,1.70,20.39,0-2 meter intergraded,0.65,22.14,0.00658,0.00226,0.00432,2.689,1.513,0.173,0.001,18.362,2.516,1.287,35.722,38.411,29.845,0.00,5.60,0.76,4.77,0.81,11.13,37.66,21.19,2.42,0.03,515.72,35.24,39.86,500.36,538.02,13.49661631
2017,Charter Captains,2017CC157,10/8/2017,12:41,D. Lowther,41.60993,-82.67187,4.58,1.80,21.17,0-2 meter intergraded,1.06,19.35,0.00594,0.00230,0.00364,2.150,5.078,0.198,0.015,34.425,1.953,1.392,39.903,42.053,30.210,0.00,4.97,1.21,3.79,0.78,9.98,30.12,71.13,2.77,0.46,966.86,27.36,43.12,558.92,589.04,13.66172637
2017,Charter Captains,2017CC158,10/8/2017,14:20,R. Eickholt,41.63333,-83.00000,4.58,1.50,20.00,0-2 meter intergraded,0.39,18.21,0.01060,0.00662,0.00398,1.193,3.615,0.125,0.074,11.815,1.068,0.983,32.878,34.071,34.660,0.00,4.48,1.42,3.72,0.71,9.63,16.71,50.64,1.75,2.29,331.84,14.96,30.45,460.52,477.23,15.67397672
2017,Charter Captains,2017CC159,10/9/2017,14:00,J. Harvey,41.68873,-83.26427,5.19,2.50,20.11,0-2 meter intergraded,0.71,16.39,0.01014,0.00560,0.00454,0.437,0.497,0.105,0.185,15.691,0.331,1.297,35.844,36.281,27.973,0.05,3.08,1.37,4.06,0.65,8.56,6.12,6.96,1.47,5.73,440.70,4.64,40.17,502.07,508.19,12.64990044
2017,Charter Captains,2017CC161,10/8/2017,10:00,D. Spangler,41.65772,-83.08440,5.61,1.83,19.33,0-2 meter intergraded,0.49,15.53,0.01003,0.00629,0.00374,1.721,4.912,0.177,0.087,22.996,1.544,0.810,33.094,34.815,42.981,0.00,4.35,0.52,3.11,0.59,7.97,24.11,68.80,2.48,2.69,645.87,21.63,25.09,463.55,487.65,19.43699913
2017,Charter Captains,2017CC162,10/9/2017,14:00,J. Harvey,41.69277,-83.28555,4.42,2.00,20.00,0-2 meter intergraded,0.83,20.32,0.01260,0.00732,0.00528,0.200,0.503,0.090,0.110,8.670,0.110,1.469,47.662,47.862,32.581,0.00,6.07,0.23,4.44,0.86,10.74,2.80,7.05,1.26,3.41,243.51,1.54,45.50,667.60,670.40,14.73387162
2017,SL Buoy,2017BY001,5/1/2017,13:50,SL Buoy,41.65912,-82.82308,6.50,1.30,,0-2 meter intergraded,0.05,8.52,0.00516,0.00351,0.00164,47.782,1.921,0.434,0.000,33.017,47.348,0.430,20.623,68.405,159.081,1.34,0.00,3.07,0.00,0.18,4.41,669.28,26.91,6.08,0.00,927.32,663.20,13.32,288.87,958.15,71.93946874
2017,SL Buoy,2017BY002,5/1/2017,13:50,SL Buoy,41.65912,-82.82308,6.50,1.30,,0-2 meter intergraded,0.06,3.26,0.00529,0.00361,0.00167,47.782,1.896,0.431,0.000,28.254,47.351,2.097,17.823,65.605,31.285,1.26,0.00,2.87,0.00,0.18,4.13,669.28,26.56,6.04,0.00,793.54,663.25,64.95,249.65,918.93,14.14771635
2017,SL Buoy,2017BY003,5/3/2017,13:00,SL Buoy,41.65912,-82.82308,6.50,0.40,,0-2 meter intergraded,0.05,,0.02465,0.01920,0.00545,73.119,1.760,0.701,0.115,32.842,72.418,1.235,26.594,99.713,80.739,1.54,0.14,3.15,0.12,0.36,4.95,1024.18,24.65,9.82,3.56,922.40,1014.36,38.25,372.50,1396.68,36.5117509
2017,SL Buoy,2017BY004,5/8/2017,15:00,SL Buoy,41.65912,-82.82308,6.50,0.30,,0-2 meter intergraded,,4.97,0.02985,0.02410,0.00575,73.191,1.257,0.572,0.266,32.416,72.619,1.498,34.263,107.454,71.732,0.83,0.48,1.71,0.29,0.48,3.32,1025.19,17.61,8.01,8.24,910.44,1017.17,46.40,479.92,1505.11,32.438339
2017,SL Buoy,2017BY005,5/12/2017,11:00,SL Buoy,41.65912,-82.82308,6.50,0.74,,0-2 meter intergraded,0.05,3.88,0.01184,0.00932,0.00252,66.675,1.405,0.489,0.293,26.955,0.510,0.983,26.590,93.265,94.878,0.45,0.15,0.71,0.19,0.38,1.50,933.92,19.68,6.85,9.08,757.06,7.14,30.45,372.45,1306.36,42.90550434
2017,SL Buoy,2017BY006,5/15/2017,9:20,SL Buoy,41.65912,-82.82308,6.50,1.16,,0-2 meter intergraded,0.05,2.45,0.00830,0.00618,0.00212,64.211,1.520,0.570,0.237,30.550,0.695,0.858,29.430,93.641,109.139,0.59,0.08,1.23,0.23,0.34,2.13,899.40,21.29,7.98,7.34,858.03,9.73,26.58,412.23,1311.63,49.35448104
2017,SL Buoy,2017BY007,5/17/2017,8:25,SL Buoy,41.65912,-82.82308,6.50,1.50,,0-2 meter intergraded,0.03,3.40,0.00592,0.00404,0.00188,54.110,0.675,0.507,0.130,28.585,53.604,0.619,28.494,82.604,133.447,0.92,0.00,1.81,0.13,0.23,2.87,757.92,9.45,7.10,4.03,802.84,750.83,19.17,399.12,1157.03,60.3473583
2017,SL Buoy,2017BY008,5/18/2017,8:20,SL Buoy,41.65912,-82.82308,6.50,1.18,,0-2 meter intergraded,0.03,5.41,0.00890,0.00644,0.00246,55.641,0.890,0.533,0.086,28.286,55.108,0.717,25.659,81.300,113.389,1.27,0.00,2.98,0.35,0.29,4.61,779.36,12.47,7.47,2.66,794.44,771.90,22.21,359.41,1138.77,51.27660046
2017,SL Buoy,2017BY009,5/22/2017,11:10,SL Buoy,41.65912,-82.82308,6.50,0.60,,0-2 meter intergraded,0.02,12.07,0.01777,0.01360,0.00417,74.000,0.385,0.701,0.108,30.120,73.299,1.160,30.515,104.515,90.099,2.46,0.00,7.13,0.13,0.36,9.72,1036.52,5.39,9.82,3.35,845.95,1026.70,35.93,427.42,1463.94,40.74445099
2017,SL Buoy,2017BY011,6/1/2017,9:55,SL Buoy,41.65912,-82.82308,6.50,1.00,,0-2 meter intergraded,0.03,16.57,0.01416,0.00852,0.00564,75.718,1.215,0.953,0.009,23.421,74.764,0.981,43.755,119.473,121.787,4.19,0.00,27.98,0.00,0.55,32.17,1060.58,17.02,13.35,0.28,657.80,1047.22,30.39,612.88,1673.46,55.07425059
2017,SL Buoy,2017BY012,6/2/2017,9:55,SL Buoy,41.65912,-82.82308,6.50,1.00,,0-2 meter intergraded,0.04,22.46,0.01413,0.00696,0.00717,75.713,1.324,0.949,0.000,18.422,74.764,0.936,35.217,110.930,118.515,3.91,0.00,25.84,0.00,0.56,29.75,1060.51,18.55,13.29,0.00,517.40,1047.22,28.99,493.28,1553.80,53.59459567
2017,SL Buoy,2017BY013,6/15/2017,8:15,SL Buoy,41.65912,-82.82308,6.50,2.19,,0-2 meter intergraded,0.07,3.13,0.01302,0.00898,0.00404,80.258,2.928,1.291,0.057,18.688,78.966,0.510,38.014,118.272,231.906,0.45,0.14,0.97,0.19,0.68,1.75,1124.17,41.01,18.08,1.77,524.87,1106.08,15.80,532.46,1656.64,104.8720118
2017,SL Buoy,2017BY014,6/16/2017,10:15,SL Buoy,41.65912,-82.82308,6.50,2.95,,0-2 meter intergraded,0.07,5.97,0.00282,0.00133,0.00149,70.244,1.172,1.111,0.008,12.906,69.133,0.823,30.713,100.957,122.670,1.76,0.00,2.42,0.46,0.39,4.64,983.91,16.42,15.56,0.25,362.48,968.35,25.49,430.20,1414.10,55.47335546
2017,SL Buoy,2017BY015,6/19/2017,9:20,SL Buoy,41.65912,-82.82308,6.50,2.00,,0-2 meter intergraded,0.05,5.67,0.00424,0.00225,0.00199,52.417,3.233,0.870,0.100,15.617,51.547,0.674,33.005,85.422,126.739,1.22,0.01,1.77,0.48,0.51,3.48,734.20,45.28,12.19,3.10,438.62,722.02,20.88,462.30,1196.51,57.31359804
2017,SL Buoy,2017BY016,6/28/2017,9:15,SL Buoy,41.65912,-82.82308,6.50,1.74,,0-2 meter intergraded,0.04,21.80,0.00784,0.00516,0.00268,41.618,0.739,0.584,0.021,5.460,41.034,,30.224,71.842,,1.92,0.02,10.21,0.16,0.67,12.32,582.94,10.35,8.18,0.65,153.35,574.76,,423.35,1006.29,
